text,label
i do not know what i have to do to chat with somebody,contact_human_agent
I do not know what I have to do to make a reclamation,complaint
can you help me check the compensation current status?,track_refund
can uhelp me downloading my invoice #12588,get_invoice
"I expect a compensation of {{Refund Amount}} dollars, was it processed",track_refund
I need to see in what cases can I request reimbursements,check_refund_policy
I want help writing a reviw about your products,review
where do i retrieve my user acount key,recover_password
I call to check how long it takes for my shipment to arrive,delivery_period
I am trying to see what payment options are available,check_payment_methods
I canno longer afford purchase {{Order Number}},cancel_order
is there an address to leave feedback for ur sevrices,review
assistance checking the status of purchase {{Order Number}},track_order
show me how long it usually takes for my product to arrive,delivery_period
I want to know more about a delivery address change,change_shipping_address
where do i check the status of purchase {{Order Number}},track_order
need assistance seeing when my shipment is gonna arrive,delivery_period
help restoring the password of my profile,recover_password
I do not know how I can check the available payment options,check_payment_methods
"I have got to file a customer reclamation, how do I do it?",complaint
"I can't find the withdrawal penalty, I need help",check_cancellation_fee
I cannot pay for purchase {{Order Number}},cancel_order
I can't delete several products from purchase {{Order Number}},change_order
help to obtain a compensation of my money,get_refund
I do not know how I can check your reimbursement policu,check_refund_policy
can you help me seeing the invoice from {{Person Name}}?,check_invoice
can I delete some article from order {{Order Number}}?,change_order
where to check how long it takes for my article to arrive?,delivery_period
I do not know how to find my bill #12588,check_invoice
what do i need to do to see the early terminaion charges,check_cancellation_fee
where can i look for bill #00108,check_invoice
I have problems with the cancellation of a {{Account Type}} account,delete_account
wanna know more about delivery period find some information,delivery_period
